Sentiment,text
negative,im still bummed today need channel pnk im still rock star got rock move dont need
negative,late go sleep god damn stomach growlinggrrrrrr
negative,well looked date cant anyway ill nc cousin wedding bday bash best
negative,much vegetable broth dumped got home last night didnt even get use
negative,ur welcome thank tweetdeck im lost wo grrr
negative,target last season
negative,im sad friend tattoo tony gave twitter already suck
negative,photo oldschoolnick disappointing reality never got go roundhouse wasnât allowed
negative,ive conscripted work politics war dont want fight cant switzerland
negative,wow need job
negative,got pastrami sandwich forgot ask mayo mannnn
negative,skateboard needed mine dryrotted
negative,loli didnt realise l word even feindish yea think mac must spyware virus something
negative,jon amp kate break hate girl show poor kid
negative,visiting grandmashe fell yesterday shes ok thank god
negative,im sry
negative,love come back hahahha
negative,puppy lucy got lady part removed today poor thing cant even walk straight
negative,wish wasnt hot could go thirsty thursday
negative,name
negative,dont say
negative,yes hit computer stared working haha lmao
negative,got phone apple support got support cost positive999 wtf sound effect wont show imovie
negative,ok im jelioussp gon na 100 tomorrow
negative,inaperfectworld everyone wouldnt mean freak would think little lot would puppy lol
negative,didnt go agent landlord bruv law friend fly tomorrow evening
negative,frustrated reporting class im definitely cut trying figure food returning union
negative,weird posted cause accidently bit finger hahaha
negative,dont think got bruise car accident cuz cab hitted hip
negative,disneyland fun u boy got flu wash yr hand
negative,cant see bet cute
negative,ugh upset cant go gym week knee get better bummed
negative,know sooooooooooo upset c u 2 morrow
negative,hufh im worried getting hurt
negative,give denver bronco thing figure pointless heart broken bronco ticket quot
negative,yeah lesson cost fucking crazy amount deff dont proper training yet voice may nice though
negative,hour 3 jonas campout raining stilll thats okayyy lt3 love
negative,need right take tab missy last train left midnight hehe x
negative,someone come get im bored fuck dont gas money fail
negative,
negative,bored work oh glominerals da shiz
negative,feel oddly though apologizing people arriving new england crap weather
negative,cant even cry anymore
negative,im sad tho cuz u followin
negative,late night person hear ringing ringringringring somebody get darn door already
negative,hard pimp
negative,feel soo stressed hate feeling
negative,inaperfectworld everyone wouldnt mean freak would think little lot would puppy lol
negative,good driving stick today harder thought spending time great friend though
negative,wow already say really like ping pong loved play dont much time day
negative,app never work
negative,cant see bleeping thing today
negative,lonely twitter
negative,omgg yes last day freakin skool tomrwfinallly p im sick
negative,never say
negative,worried finding volunteer camp
negative,place called fat tuesday mall america banana one great yum closed
negative,ankle injury
negative,ive checked iphone order status 10 time today still shipped
negative,thanks amanda amp emily reject creeper behind u scaryyyyy
negative,hahaha whats ram pc laptop still 2gb might upgrade pc positivegb soon macbooks still good 2gb
negative,im writing song starting remind
negative,upset one got 100 quiz
negative,unhappy whole crisco kitchen carpet
negative,wish could go study provincial next day instead boo youd stuck 16th wouldve gone
negative,trying write story cant freaking think write next
negative,new x360 model way project natal probably integrated wait 2010 though
negative,suck dude dog badass
negative,think im leaning towards quotyes suspendersquot atm also camping til late another backlog maddow seems rawr
negative,lol wish got mark though haha
negative,need distraction amp absolutely nothing tonight ughhhhh cool
negative,math
negative,taking nap trying catch sleep havent slept good since surgery
negative,good run today
negative,u foreigner dont get difference
negative,trying watch girl computer fucking dead though
negative,crazy poor thing
negative,barely even able touch lunch today sitting cold ice lol shaking damn aching head
negative,yea pretty scary shit glad went smoothly
negative,2 absolutely weigh measuring
negative,passed chemistry mind numbing lecture dreading result tho
negative,youre still going game though im sure bf get whilst youd regret going game
negative,even isnt shed hilarious oh god would perfect people could ask etc singing milliej
negative,ice cream yeii doesnt extra caramel taste good anyways
negative,popped tylenol pm bcuz im tired feelin like wan na sleep
negative,know right bahhh cant see happening twitter screwed yesterday though
negative,sadly im stuck location gateshead essex far away either direction
negative,cause bigger mine
negative,sitting atlanta airport waiting delayed flight
negative,tinchy stryder get record deal cant understand say
negative,e7m e7m e7m tayeb ba ba2a 3aaah
negative,wish going friend
negative,damnit know watched whole series year ago cant remember
negative,oh wont u hving party
negative,wish could hug josh make day better
negative,frustrated ankle also lot 2 2day im 2morow car inurance tag doc appt positive ankle amp phn
negative,mom bad mood hate
negative,aaaaaaaaarrrrrrrrgggggggg mariner lost sad
negative,hey got back dell im tired well still love hozia brain lol
negative,wanted go wine room cheeseplatter glass wine
negative,got home since leaving super early foot pain oh saw cindy heb
negative,would happy assist darlin im afraid cant make 5000 mile round trip bedtime
negative,made sad shane epic fail
negative,hello im bad day hows life squarespace
negative,sorry
negative,hey decided go head hurt im fucked mood
negative,already internet phone dont get
negative,bleh icky mood
negative,hey happen pic didnt turn green got deleted
negative,internet working wanted get router working nothing working
negative,inaperfectworld aaliyah would still
negative,soooooo sick rain wan na drag spin bike kick rain as thats reasonable right
