Sentiment,Text
negative,"@JinaKim ive got a curve right now, but everyone tells me the bold is SO MUCH better. haha. yeah just my course, but no work  sigh."
negative,@DaxOCallaghan ohhh sunshine.... it will be better!! ;-) miss ya!! 
negative,got my phone taken away.  I miss him already.
negative,@PerezHilton Can you follow me?  
negative,@SamAsante @fantasycreative I would 
negative,@ianderthal i'm sad you're not here. 
negative,Heard its raining in Whittier  bum deal...
negative,"@Miss_November__ bad night? See, u gotta stop thinking about spiders in your bed, poor gurl "
negative,No more sun in my office for the next 5 month! They stole it! 
negative,"@siobhia aw my love, i wish i could hug you right now. i'm so sorry you're having a bad day..or few months..  &lt;3"
negative,@ToastedFrenchie im at sobe girlll at prides tat shop my phone is dying   &lt;Jessica Rabbit&gt;
negative,@Sojourners have fun at the picnic! wish I could go... 
negative,Okay...make note 2self- dont ever buy a house 
negative,I can't start studying  too tired from work...
negative,@djewok aww ur missing ur pokemon? 
negative,"@TomGooden the problem with the 3.0 spotlight search is that (currently), 3rd party apps cannot provide data to it "
negative,@doodleannie tell me about it. no dinner for me tonight. 
negative,#inaperfectworld it would still be legal to smoke in public places 
negative,@mileycyrus - are u really quitting hannah montana after this season is done  ?
negative,No response yet? 
negative,@xiuhcoatlsf yeah but who encouraged you to go over there? I'm a bad influence... 
negative,Think I am giving up on Ms Twitter  there is no end in sight &amp; I'm almost out of top 20 goal.
negative,Going home  ugh i'm tired!
negative,"@Anthony_y_Tony Kings of Leon, Muse, Radio Head, Misc. singles, 88-Keys, Wale singles, &amp; completed afew albums only to realize no Iman "
negative,@agent0x0 BB browser does indeed suck mightily.  Have you looked at any alternatives?
negative,"Man, everybodies partying here tonight. Kids, out of school, Wife out of school... Me? I have to be at work early tomorrow... "
negative,Hey #gelattina que paso??   (Working @gelattina live &gt; http://ustre.am/32Ih)
negative,@fyrafira how i know must ajak you. tak ckp seyy.. 
negative,Well im going to bed now the downloading sucked agian tonight think i will wait and do it in elmas or grandads !! stupid slow internet!!! 
negative,@vishnurajan that's my neighborhood  I miss it.
negative,i wonder who it is that keeps calling me private and hangin up. i be real anxious to talk too  i wanna kno the suspense is killing me!
negative,Ubertwitter isn't getting a GPS lock anymore..  not sure why yet.
negative,it doesn't sound like it's going so great.... probably NOT seeing demi. 
negative,I wish fixing the issue was easier than finding the issue 
negative,Going to take my placement test  I hope I'm smart - http://bkite.com/08Edg
negative,They weren't on the plane.  I hope everything is alright. I get so worried when it comes to that side of the family. SIGH.
negative,@Radical_J  so I guess that means ur not comming swimming??  booooo
negative,I wish I could afford the $15 a month for #squarespace  All I have is a domain and no site 
negative,@ihavetopeee @LightFoundDark James Morrison tricked us?! nooooo.... 
negative,Tresa is gone.  Checking my emails on YouTube. Some people are really bad at making videoes
negative,still incredibly full! cleaning then studying world history again 
negative,lkhad my first starbucks today - caramel frappuccino; absolutely loved it. letterkenny needs to get a starbucks. closest one is in derry 
negative,@jasminlille @AliasMrJones Flip's tech support ran me in circles all day - ended up back where I started.  I gave up...product failed 
negative,Cant get my ringer to sound right  Oh well.
negative,@jasonbetts I know lol.. Can't just take days off work like that tho 
negative,"had to rescue all my little corn stalks, just about every little stalk was lying almost flat on the ground "
negative,"Wow... 2 days without caffeine, and I already have a terrible headache! "
negative,@ayeshabilqis aaaaaah ok  though i really hope that its the real one 
negative,"@woth2982 http://twitpic.com/7r3zi - Dang, Chris ... why the scowl? "
negative,So the power cable from the PSU to the Mobo is fried. I found 2 of the pins were black. Great. 
negative,Awake and feelin a bit crappy...  
negative,is not yet ready to face the world. Not until she sees her waxer and manicurista.  http://plurk.com/p/120710
negative,@conem and the developers are set to make more money with the $95k per hectare  - developers s/be paying that - not the land seller
negative,Maybe the traitor is the same one who keeps unfollowing Misha 
negative,"I'm hungry, tired, and have A LOT of HW due this week/weekend.  booo. "
negative,"does not know what else shes supposed to do... crackhead, i need assistanceee where are you??! head is now bleeding "
negative,@WafflesWally But by tomorrow it won't be any good   Tell them to do another firkin. Tell 'em to make it a barley wine.
negative,@BradmanTV Im so pissed i missed the show  
negative,@EmaCartoon Sorry doll.  If it makes you feel better I had to decline a job because of my accident! :\
negative,bond market drops BIG today. rates increse 
negative,http://twitpic.com/7rpositivecm - I wish my hair was like that again 
negative,Back. Watched the craziest movie ever!!! &quot;Tricked you. Ha ha. HA!&quot; it was the part when the girl had to kill her puppy  but it was funny
negative,i hate being so lazy 
negative,"Just talked to my grandma, she isn't doing too good "
negative,@Ceren_ will I ever see you again? I always feel so jealous and sad because you're always talking to and seeng people who are never me.  
negative,@hanaanewfeldd i missed you 
negative,@adrianm1positive i dont have twitter on my phone  
negative,@MagnifiqueBelle Not Funny. 
negative,"@Jonasbrothers im so busy, so i couldn't buy LV&amp;TT yet  loove you so much guys and come to brazil agais"
negative,Not getting my Twitter texts again... 
negative,my mom is making me do tennis 
negative,"goodnight, early rise. roll on sunday when I get a real lie in "
negative,the wrong chris is trying to get ahold of me 
negative,just left the music store 
negative,"@Jonasbrothers im so busy, so i couldn't buy LV&amp;TT yet  loove you so much guys and come to brazil again"
negative,CNN says Secretary Clinton broke her elbow in a fall. That really had to hurt 
negative,"@UzimaCollective Ohhhhh  well, I do hope you get to feeling better.  Sometimes mother nature has horrible timing."
negative,"making enchiladas for dinner! my mom's recipe, i wish she were here to make it for me.... "
negative,Eat some chicken strips. (LIKE A BOSS.) They forgot to give me my honey mustard. 
negative,@cecamy how comes 
negative,@JohnnyDiggz   I think it's more because I blog vs. being a customer.  Do you like yours? Is it hybrid?
negative,is not sure why Twitter is not updating her facebook  err
negative,ughhhhh - Is it Friday yet... and is it pay day yet...   I hate being broke!!!  A whole nother week until I get paid again...
negative,Comparison of 1978/79 to 2009? Not a very positive outlook on the chances of success of the protests happening now.  http://bit.ly/KIDc3
negative,"Makala was beautiful but my poor day went down hill  , but once again was reminded that I have amazing people in my life. Thanks M&amp;D"
negative,"Watching Never mind the buzzcocks, so funny! getting tired! "
negative,@chocobomoshpit @clydechicken I have the beta and I want in! I have weird hours though 
negative,"@shilton108positive I DON'T KNOW! I'm so sad.  I totally saw the line and wondered what it was, but didn't want to cross the street. haha"
negative,@chicklet7 I knoe buddy. I've been high alert since twitter downtime waiting for some dumbass newbie game. There are a couple of signs 
negative,@JannaMcDermott Global? haha i am never up for morning news anymore @ work 
negative,"@Jewelsxo aw sorry babe  but whoa whatt? ahhaha like legit? oh and wit your date on sat, someone is pretty cool hehe"
negative,#HarpersIsland Please don't let it be Jimmy 
negative,@jleija79 now I can see it! Sucky about your comp dying. 
negative,@CarlBarry I'd give you a hug but Wales is a bloody long walk 
negative,Poor Neo is trying to hack out a hairball but nothing's coming out. I'm stressing out watching him! 
negative,somebody save me from my boredom 
negative,@ladywinckel yes. Sonny just came over and asked to walk her. 
negative,Working on newsletter. 
negative,~ Not everyone perceives or wants what you offer as help. 
negative,#NAME?
negative,too tired to workout today. my body needs rest. i feel guilty 
negative,@JessicaGottlieb I'm already in Brooklyn for an event  Will prob fall asleep in my beer. Perhaps you'll motivate me to see LA firsthand
negative,My lil baby niece was born with 6 perfect toes on one foot (like paternal grandpa). Today she's @ the doc looking @ having it removed 
negative,there's bubbles in my tummy 
negative,I ruined tonight. I just wanted to see Chrisssss! 
negative,I'm 27 and I have my first ever cavity.  
negative,@younjinpositivepositive  I tried!
negative,blah... my window won't roll up. time to win a poker tourney 
